"d34_mid","d34_uime","n8","address","description","latitude","longitude"
16465615,"MČ Tezno",706003,"Panonska ulica 12, 2000 Maribor","","46.5285562","15.6802875"
16473502,"Dom KS",706004,"Marjeta 57a, 2206 Marjeta na Dravskem polju","","46.4578757","15.7246662"
16473529,"Gasilski dom",706005,"Trniče 30, 2206 Marjeta na Dravskem polju","","46.4503686","15.7456022"
16473537,"ŠD Loka Rošnja",706006,"Loka 23, 2205 Starše","","46.4850527","15.7350216"
16473545,"Kulturni dom",706007,"Rošnja 40, 2205 Starše","","46.4812362","15.7451795"
16473553,"Gasilski dom",706008,"Zlatoličje 10, 2205 Starše","","46.4514013","15.7895809"
16473561,"Zdrav. postaja",706009,"Starše 78 c,  2205 Starše","","46.4682282","15.7644866"
16473570,"KS Prepolje",706010,"2206 Marjeta na Dravskem polju","","46.4618289","15.7267752"
16465453,"OŠ Slivnica",706011,"Mariborska cesta 4, 2312 Orehova vas","","46.4781965","15.6530807"
16465461,"OŠ Slivnica",706012,"Mariborska cesta 4, 2312 Orehova vas","","46.4781965","15.6530807"
16465470,"Dom AMD",706013,"Orehova cesta 26, 2312 Orehova vas","","46.4724058","15.6658886"
16465488,"Kulturni center Hotinja vas",706014,"Hotinjska cesta 127, 2312 Orehova vas","","46.468812","15.6778529"
16465518,"Knjižnica Hoče",706015,"Sršakova ulica 2, 2311 Hoče","","46.49661589999999","15.6409014"
16465526,"KD Hoče",706016,"Pohorska cesta 15, 2311 Hoče","","46.4984827","15.646824"
16465534,"Fakulteta za KBV",706017,"Pivola 10, 2311 Hoče","","46.505237","15.6227348"
16465542,"Dom krajanov",706018,"Rogoška c. 60, 2204 Miklavž na Dravskem polju","","46.5005799","15.6754375"
18900424,"Večnamenski objekt Bohova",706019,"Bohova 2a, 2311 Hoče","","46.5102576","15.6537915"
18900432,"Truck-stop",706020,"Miklavška cesta 82, 2311 Hoče ","","46.5019265","15.6549582"
16465445,"KS Dravski Dvor",706021,"Kidričeva cesta 9, 2204 Miklavž na Dravskem polju","","46.4862989","15.7005387"
16465496,"Vrtec Ciciban - Dobrovce",706022,"Kidričeva cesta 55, 2204 Miklavž na Dravskem polju","","46.4814504","15.7029918"
16465500,"KS Skoke",706023,"Uskoška ulica 58, 2204 Miklavž na Dravskem polju","","46.4866971","15.6944604"
16465569,"KD Miklavž",706024,"Cesta v Rogozo 11, 2204 Miklavž na Dravskem polju","","46.5014742","15.7013227"
16465577,"KD Miklavž",706025,"Cesta v Rogozo 11, 2204 Miklavž na Dravskem polju","","46.5014742","15.7013227"
16465585,"Bell Center",706026,"Ptujska cesta 13, 2204 Miklavž na Dravskem polju","","46.5126325","15.6904912"
18975653,"MČ Tezno",706027,"Panonska ulica 12, 2000 Maribor","","46.5285562","15.6802875"
16473499,"Dom krajanov",706030,"Brunšvik 49b","","46.43972309999999","15.724817"
16457272,"OŠ Žitečka vas",707001,"Zgornji Duplek 8, 2241 Spodnji Duplek","","46.51365450000001","15.717642"
16457299,"Občina Duplek",707002,"Trg slovenske osamosvojitve 1, 2241 Spodnji Duplek","","46.5007635","15.7550386"
16457302,"Osnovna šola Dvorjane",707003,"Dvorjane 15, 2241 Spodnji Duplek","","46.49463679999999","15.7707249"
16457329,"Kulturni dom Vurberk",707004,"Vurberk 94,  2241 Spodnji Duplek","","46.4889928","15.7961319"
16457337,"Večnamenski prostor pri igrišču ",707005,"Zimica 46c, 2242 Zg. Korena","","46.5370121","15.753368"
16457345,"Kulturni dom Korena",707006,"Zg.Korena 38,  2242 Zg. Korena","","46.5162689","15.7782725"
16465623,"GD Brezje",707007,"Dupleška cesta 35, 2000 Maribor","","46.5394679","15.6857335"
16465631,"MČ Brezje",707008,"Na Trati 2, 2000 Maribor","","46.5359413","15.687387"
16465640,"GD Dogoše",707009,"Dupleška 237, 2000 Maribor","","46.524819","15.7045951"
16465658,"KS Malečnik",707010," Malečnik 51, 2229 Malečnik","","46.555595","15.6945718"
16465666,"OŠ Malečnik",707011,"Malečnik 61, 2229 Malečnik","","46.5549592","15.699963"
16465674,"Bivša KS",707012,"Ruperče 1, 2229 Malečnik","","46.5620191","15.7304781"
16465682,"OŠ Tone Čufar",707013,"Zrkovska cesta 67, 2000 Maribor","","46.556003","15.6717165"
16465704,"OŠ Tone Čufar",707014,"Zrkovska cesta 67, 2000 Maribor","","46.556003","15.6717165"
16465712,"OŠ Tone Čufar",707015,"Zrkovska cesta 67, 2000 Maribor","","46.556003","15.6717165"
16465739,"GD Zrkovci",707016,"Zrkovci 73, 2000 Maribor","","46.5463952","15.708329"
16465747,"OŠ Tone Čufar",707017,"Zrkovska cesta 67, 2000 Maribor","","46.556003","15.6717165"
16465755,"Waldorfski vrtec",707018,"Wilsonova ulica 18, 2000 Maribor","","46.5614731","15.6636106"
16465771,"Dom krajanov",707020,"Počehovska 19, 2000 Maribor","","46.5771672","15.6549209"
16465798,"Razstavni salon",708002,"Grajska ul. 7, 2000 Maribor","","46.5610717","15.6481454"
16465801,"Razstavni salon",708003,"Grajska ul. 7, 2000 Maribor","","46.5610717","15.6481454"
16465810,"Sr.gradbena šola",708004,"Smetanova ulica 35, 2000 Maribor","","46.55960100000001","15.6367563"
16465836,"Dom krajanov Krčevina",708006,"Šubičeva ulica 11, 2000 Maribor","","46.5693012","15.6576761"
16465844,"OŠ B. Polančič",708007,"Prešernova ulica 19, 2000 Maribor","","46.5640357","15.6510828"
16465852,"OŠ F.R. Stane",708008,"Kersnikova Ulica 10, 2000 Maribor","","46.5640855","15.655412"
16465887,"OŠ F.R. Stane",708010,"Kersnikova Ulica 10, 2000 Maribor","","46.5640855","15.655412"
16465895,"OŠ B. Polančič",708011,"Prešernova ulica 19, 2000 Maribor","","46.5640357","15.6510828"
16465909,"Dom krajanov",708012,"V zavoju 40B, 2000 Maribor","","46.57464969999999","15.6682235"
16465933,"MČ Center",708015,"Kacova 1, 2000 Maribor","","46.5575736","15.6539827"
16465950,"Sr.gradbena šola",708017,"Smetanova ulica 35, 2000 Maribor","","46.55960100000001","15.6367563"
16465968,"Sr.gradbena šola",708018,"Smetanova ulica 35, 2000 Maribor","","46.55960100000001","15.6367563"
16465976,"Sr.gradbena šola",708019,"Smetanova ulica 35, 2000 Maribor","","46.55960100000001","15.6367563"
16465984,"Sr.gradbena šola",708020,"Smetanova ulica 35, 2000 Maribor","","46.55960100000001","15.6367563"
16466000,"OŠ Janko Padežnik",709001," Iztokova ulica 6, 2000 Maribor","","46.5575279","15.627315"
16466018,"OŠ Janko Padežnik",709002," Iztokova ulica 6, 2000 Maribor","","46.5575279","15.627315"
16466026,"Prometna šola",709003,"Preradovičeva ulica 33, 2000 Maribor","","46.55351570000001","15.6247343"
16466034,"Prometna šola",709004,"Preradovičeva ulica 33, 2000 Maribor","","46.55351570000001","15.6247343"
16466042,"Prometna šola",709005,"Preradovičeva ulica 33, 2000 Maribor","","46.55351570000001","15.6247343"
16466069,"Prometna šola",709006,"Preradovičeva ulica 33, 2000 Maribor","","46.55351570000001","15.6247343"
16466077,"Prometna šola",709007,"Preradovičeva ulica 33, 2000 Maribor","","46.55351570000001","15.6247343"
16466085,"MČ Magdalena",709008,"Preradovičeva ulica 1 Maribor","","46.550854","15.637905"
24491625,"AMD Boris Kidrič",709009,"Ul. heroja Zidanška 8","","46.5516261","15.6378709"
16466107,"Mestni mladinski svet",709010,"Trg revolucije 9, 2000 Maribor","","46.5545412","15.6455169"
16466131,"Dom Lizike Jančar",709011,"Titova cesta 24a, 2000 Maribor ","","46.5500695","15.6489763"
16466158,"DTV Partizan",709012,"Osojnikova ulica 25, 2000 Maribor","","46.5541968","15.6654714"
16466174,"DTV Partizan",709013,"Osojnikova ulica 25, 2000 Maribor","","46.5541968","15.6654714"
16466182,"OŠ Borci za severno mejo",709014,"Borcev za severno mejo 16, 2000 Maribor","","46.5484489","15.6588987"
16466212,"OŠ Draga Kobala ",709015,"Tolstojeva ulica 3, 2000 Maribor","","46.5483897","15.670333"
16466239,"OŠ Draga Kobala ",709016,"Tolstojeva ulica 3, 2000 Maribor","","46.5483897","15.670333"
16466247,"Mestni mladinski svet",709017,"Trg revolucije 9, 2000 Maribor","","46.5545412","15.6455169"
16464813,"OŠ Ludvika Pliberška",710001,"Lackova cesta 4, 2000 Maribor","","46.5370174","15.6193812"
16464821,"Hišni svet",710002,"Borova vas 24, 2000 Maribor","","46.5445496","15.6207584"
16464830,"MČ Radvanje",710003,"Lackova cesta 43, 2000 Maribor","","46.5373941","15.611433"
16464848,"Vrtec Radvanje",710004,"Grizoldova ulica 1, 2000 Maribor","","46.5365866","15.6028625"
16464856,"DRAŠ Center",710005,"Pohorska ulica 57, 2000 Maribor","","46.5346561","15.6042743"
16464899,"MČ",710008,"Radvanjska 65, 2000 Maribor","","46.54237939999999","15.6309242"
16464902,"OŠ Tabor I",710009,"Ulica Arnolda Tovornika 21, 2000 Maribor","","46.5366168","15.6299759"
16464929,"ZD postaja",710010,"Cesta proletarskih brigad 71, 2000 Maribor","","46.5435257","15.6293384"
16464937,"OŠ Leona Štuklja",710011,"Klinetova ulica 18, 2000 Maribor","","46.5402338","15.6239403"
16464945,"OŠ Leona Štuklja",710012,"Klinetova ulica 18, 2000 Maribor","","46.5402338","15.6239403"
16464961,"OŠ Tabor I",710014,"Ulica Arnolda Tovornika 21, 2000 Maribor","","46.5366168","15.6299759"
16464970,"Hišni svet",710015,"Knafelčeva 28, 2000 Maribor","","46.5384118","15.6332246"
16464988,"JZ Gasilska brigada",710016,"Cesta proletarskih brigad 21, 2000 Maribor","","46.5398936","15.6437489"
16464996,"JZ Gasilska brigada",710017,"Cesta proletarskih brigad 21, 2000 Maribor","","46.5398936","15.6437489"
16465011,"Dom krajanov",710019,"Razvanjska 22, 2000 Maribor","","46.54656019999999","15.6345804"
16465020,"Vrtec Jadvige Golež",711001,"Betnavska cesta 100, 2000 Maribor","","46.5442703","15.6383506"
16465038,"HS",711002,"Radvanjska 61, 2000 Maribor","","46.5429158","15.6315621"
16465046,"HS",711003,"Radvanjska 61, 2000 Maribor","","46.5429158","15.6315621"
16465062,"Vrtec Jadvige Golež",711005,"Betnavska cesta 100, 2000 Maribor","","46.5442703","15.6383506"
16465089,"DU",711006,"Gorkega ulica 48, 2000 Maribor","","46.5490732","15.6354186"
16465097,"OŠ A. Besednjak",711007,"Celjska ulica 11, 2000 Maribor","","46.5447917","15.6456473"
16465119,"OŠ A. Besednjak",711008,"Celjska ulica 11, 2000 Maribor","","46.5447917","15.6456473"
16465135,"OŠ A. Besednjak",711010,"Celjska ulica 11, 2000 Maribor","","46.5447917","15.6456473"
16465143,"MČ Tabor",711011," Metelkova ulica 63, 2000 Maribor","","46.5420232","15.6435372"
16465160,"OŠ Borcev za severno mejo",711013,"Borcev za severno mejo 16, 2000 Maribor","","46.5484489","15.6588987"
16465186,"OŠ S. Klavora",711015,"Štrekljeva ulica 31, 2000 Maribor","","46.535664","15.6676427"
16465208,"OŠ S. Klavora",711017,"Štrekljeva ulica 31, 2000 Maribor","","46.535664","15.6676427"
16465224,"OŠ Martin Konšak",711019,"Prekmurska ulica 67, 2000 Maribor","","46.5350474","15.6733325"
16465232,"OŠ Martin Konšak",711020,"Prekmurska ulica 67, 2000 Maribor","","46.5350474","15.6733325"
19228134,"Center za zaščito in reševanje Velika Polana",801001,"Velika Polana 109a, 9225 Velika Polana","","46.5731715","16.3444126"
19227952,"Medgeneracijski center (Bukovje)",801002,"Mala Polana 42, 9225 Velika Polana","","46.5844318","16.3529231"
19227685,"Medgeneracijski center Brezovica",801003,"Brezovica 47a, 9225 Velika Polana","","46.5915736","16.3371475"
19227910,"Kulturna dvorana",801004,"Ulica Prekmurske čete 23, 9232 Črenšovci","","46.5686887","16.2934272"
19227693,"Vaški dom Trnje",801005,"Trnje 46, 9232 Črenšovci","","46.582664","16.3050258"
19227979,"Vaški dom Žižki",801006,"Žižki 48b, 9232 Črenšovci","","46.5694064","16.3049187"
19227707,"Vaško gasilski dom Dolnja Bistrica",801007,"Dolnja Bistrica 76, 9232 Črenšovci","","46.5398942","16.2897986"
19227987,"Gasilski dom Srednja Bistrica",801008,"Srednja Bistrica 52a, 9232 Črenšovci","","46.5521424","16.2786951"
19227715,"Prostori gasilskega doma Gornja Bistrica",801009,"Gornja Bistrica 116, 9232 Črenšovci","","46.5533222","16.2656216"
19227723,"Športno medgeneracijski center Kobilje",801010,"Kobilje 16a, 9227 Kobilje","","46.6866372","16.3975805"
19227731,"Zadružni dom Pince Marof",801011,"Pince Marof 30, 9220 LENDAVA","","46.5156684","16.5054715"
19227995,"Gasilski dom Pince",801012,"Lendavska cesta 45, 9220 Lendava","","46.5254145","16.5230826"
19227740,"Vaško-gasilski dom Dolina",801013,"Glavna ulica 29, 9220 Lendava","","46.5653202","16.4519195"
19228002,"Vaški dom Čentiba",801014,"Glavna ulica 92, Čentiba, 9220 Lendava","","46.5519118","16.4898677"
19227758,"Gasilski dom Petišovci",801015,"Rudarska ul. 24, 9220 Lendava","","46.5535749","16.4678941"
19227928,"Vaški dom Petišovci",801016,"Ul 22. junija 29, 9220 Lendava","","46.5211386","16.4560218"
19228029,"Večnamenski objekt Lendavske gorice",801017,"Lendavske Gorice 222, 9220 Lendava","","46.5662373","16.47826"
19227766,"Večnamenski objekt v Lendavskih Goricah",801018,"Lendavske Gorice 222, 9220 Lendava","","46.5662373","16.47826"
19227774,"Vaški dom Dolga vas",801019,"Opekarniška cesta 2, 9220 Lendava","","46.58223779999999","16.4482304"
19228037,"Vaški dom Trimlini",801020,"Trimlini 33, 9220 Lendava","","46.5431396","16.4622824"
19227782,"Dvojezična osnovna šola I Lendava",801021,"Kranjčeva ulica 44, 9220 Lendava","","46.5564428","16.4593265"
19228126,"Center za zaščito in reševanje Lendava",801022,"Glavna ulica 96, 9220 Lendava","","46.5704251","16.4490335"
19227804,"DOŠ II Lendava",801023,"Ulica heroja Mohorja 1, 9220 Lendava","","46.5606641","16.4545498"
19227812,"Dvojezična osnovna šola Genterovci",801025,"Šolska ulica 2, 9223 Dobrovnik","","46.6169276","16.4048827"
19227839,"Vaški dom Kamovci",801026,"Kamovci 53, 9223 Dobrovnik","","46.6306247","16.3794094"
19228053,"Vaško gasilski dom Žitkovci",801027,"Žitkovci 32, 9223 Dobrovnik","","46.6427504","16.3744794"
19227847,"Gasilski dom Radmožanci ",801028,"Radmožanci 39 A, 9223 Dobrovnik","","46.6156848","16.3825778"
19227936,"Vaško gasilski dom Strehovci",801029,"Strehovci 29, 9223 Dobrovnik","","46.660498","16.3193514"
19228061,"Kulturni dom Dobrovnik",801030,"Dobrovnik 297, 9223 Dobrovnik","","46.6516758","16.3429113"
19228070,"Stara šola Gornji Lakoš",801031,"Gornji Lakoš, Glavna ulica 61,  9220 Lendava","","46.5519644","16.4200751"
19227855,"Vaški dom Dolnji Lakoš",801032,"Gasilska ulica 1, 9220 Lendava","","46.5539852","16.435186"
19227863,"Vaški dom Gaberje",801033,"Glavna ulica 54, 9220 Lendava","","46.5669061","16.4512542"
19228088,"Stara šola Kapca",801034,"Kapca, Glavna ul.6, 9220 Lendava","","46.5540425","16.3834035"
19227944,"Vaški dom Kot",801035,"Mlinska ulica 21, 9220 Lendava","","46.5639713","16.4508321"
19227871,"Zadružni dom v Hotizi",801036,"Petrova ulica 16, 9220 Lendava","","46.55054800000001","16.3579082"
19228096,"Vaški dom Odranci",801037,"Gasilska ulica 16, 9233 Odranci","","46.58450029999999","16.2767951"
19227880,"Vaški dom Odranci",801038,"Gasilska ulica 16, 9233 Odranci","","46.58450029999999","16.2767951"
19228100,"Vaški dom Odranci",801039,"Gasilska ulica 16, 9233 Odranci","","46.58450029999999","16.2767951"
19227898,"Vaški, kulturni in gasilski dom Gomilica",801040,"Gomilica 49, 9224 Turnišče","","46.6000275","16.3041742"
19227901,"Vaško gasilski dom Nedelica",801041,"Nedelica 132, 9224 Turnišče","","46.6140949","16.3314753"
19228118,"Vaško gasilski dom Renkovci",801042,"Renkovci 44, 9224 Turnišče","","46.63605099999999","16.2954347"
19228142,"Vaški dom Turnišče",801043,"Ulica Štefana Kovača 73, 9224 Turnišče","","46.624765","16.3167959"
19242048,"Prostori DOŠ",801044,"Dobrovnik 266j, 9223 Dobrovnik","","46.6516758","16.3429113"
19242056,"Zadružni dom Pince Marof",801045,"Pince Marof 30, 9220 LENDAVA","","46.5156684","16.5054715"
19252841,"Kulturna dvorana Črenšovci",801046,"Ulica Prekmurske čete 23, 9232 Črenšovci","","46.5686887","16.2934272"
19253031,"Osnovna šola Turnišče",801047,"Prešernova ulica 2, 9224 Turnišče","","46.6249089","16.313591"
20877936,"Šola Runeč",802001,"Runeč 26, 2259 Ivanjkovci","","46.4628693","16.1300331"
20877928,"Pri Mlakar Francu",802003,"Pavlovski Vrh 1, 2259 Ivanjkovci","","46.451353","16.1755607"
20877596,"Prostori KS Ivanjkovci",802004,"Ivanjkovci 1, 2259 Ivanjkovci","","46.4587158","16.1558376"
19228045,"Prosotri bivše gostilne Škafar",801024,"Mostje 39, 9220 Lendava","","46.59977475","16.4242561"
20877600,"Pri Petek Nives",802005,"Cerovec Stanka Vraza 31, 2259 Ivanjkovci","","46.48278939999999","16.1669685"
20878029,"V Gasilskem domu Žerovinci",802006,"Žerovinci 7, 2259 Ivanjkovci","","46.4841185","16.1514081"
20877618,"Pri Trstenjak Mariji",802007,"Lahonci 1, 2259 Ivanjkovci","","46.4764589","16.1372184"
20877626,"Pri Gorjak Zorica",802008,"Stanovno 47, 2259 Ivanjkovci","","46.4597436","16.1455325"
20877677,"Gasilski Dom Trnovci",802009,"Trnovci 4, 2258 Sv. Tomaž","","46.49990320000001","16.0414579"
20878045,"Gasilski Dom Ključarovci",802010,"Spodnji Ključarovci 13, 2274 Velika Nedelja","","46.4543427","16.1020829"
20877634,"Gasilski Dom Pršetinci",802011," Pršetinci 23, 2258 Sv. Tomaž","","46.4906223","16.1105104"
20877642,"Gasilski Dom Koračice",802012,"Koračice 15, 2258 Sv. Tomaž","","46.4909517","16.0832108"
20878231,"V domu kulture pri Sv.Tomažu",802013," Sveti Tomaž 44, 2258 Sv. Tomaž","","46.4824332","16.0804023"
20877669,"Gasilski Dom Savci",802014,"Savci 68, 2258 Sv. Tomaž","","46.4790133","16.0566206"
20877944,"Gasilski Dom Vitan",802015,"Vitan 4, 2276 Kog","","46.4387521","16.2437845"
20877685,"Sejna soba KS Kog",802016,"Kog 7, 2276 Kog","","46.45553719999999","16.2534204"
20878061,"V bifeju Balažic Marijane",802017,"Gomila pri Kogu 25, 2276 Kog","","46.4751492","16.2398355"
20878096,"Pri Janežič Avgustu",802018,"Veliki Brebrovnik 41, 2275 Miklavž pri Ormožu","","46.4488923","16.1968924"
20878070,"Gasilsko vaški dom Hermanci",802019,"Hermanci 54, 2275 Miklavž pri Ormožu","","46.4785908","16.2176149"
20878266,"Dom kulture Miklavž pri Ormožu",802020,"Miklavž pri Ormožu 35, 2275 Miklavž pri Ormožu","","46.4594213","16.2122573"
20878100,"Osnovna šola Središče Ob Dravi",802022,"Slovenska cesta 22, 2277 Središče ob Dravi","","46.3959087","16.2649499"
20877731,"Čebelarski dom na Grabah",802023,"Grabe 23, 2277 Središče ob Dravi","","46.397552","16.2584259"
20878118,"Brunarica Rekreacijskega društva Godeninci",802024,"Godeninci 38, 2277 Središče ob Dravi","","46.4206168","16.2675409"
20878274,"Dom Kulture Obrež",802025,"Obrež 85, 2277 Središče ob Dravi","","46.39715870000001","16.2452623"
20877740,"Pri Zajc Jožetu",802026,"Šalovci12, 2277 Središče ob Dravi","","46.416149","16.2312976"
20878240,"Vaški dom Lešnica",802027,"Lešnica 20a, 2270 Ormož","","46.437621","16.1328194"
20877766,"Pri Bogša Ivanu",802028,"Litmerk15b, 2270 Ormož","","46.4086282","16.1508154"
20878134,"Vaški dom Dobrava",802029,"Dobrava 17b, 2270 Ormož","","46.4205931","16.1491681"
20877774,"Gasilski Dom Hardek",802030,"Hardek 17, 2270 Ormož","","46.4137948","16.1535468"
20877979,"Pri Kralj Ludviku",802031,"Pavlovci 28, 2270 Ormož","","46.4245897","16.1777799"
20877782,"Stara šola Hum",802032,"Hum pri Ormožu 1, 2270 Ormož","","46.4150809","16.1992812"
20878142,"Gasilski Dom Loperšice",802033,"Loperšice 3, 2270 Ormož","","46.4047068","16.2021927"
20877804,"Vaški dom Frankovci",802034,"Frankovci 26a, 2270 Ormož","","46.3990535","16.1934983"
20878169,"Vaški Dom Pušenci",802035,"Pušenci 27a, 2770 Ormož","","46.40256979999999","16.1758664"
20877812,"Dom društev Ormož",802036,"Ljutomerska cesta 30, 2770 Ormož","","46.4078342","16.157276"
20877987,"Dom kulture Ormož",802037,"Skolibrova ulica 17, 2770 Ormož","","46.4086315","16.1491917"
20878177,"Medobčinska zveza društev upokojencev Ormož",802038,"Ulica dr. Hrovata 8, 2270 Ormož","","46.406881","16.143579"
20877847,"Pri Leben Miranu",802039,"Hajndl 1, 2274 Velika Nedelja","","46.4132098","16.1252106"
20878185,"Gasilski dom Velika Nedelja",802040,"Velika Nedelja 8a, 2274 Velika Nedelja","","46.417206","16.1115917"
20877855,"Gasilski Dom Senešci",802041,"Senešci 9, 2274 Velika Nedelja","","46.42551400000001","16.0899595"
20878207,"Pri Stanku Petek",802042,"Šardinje 16a, 2274 Velika Nedelja","","46.43774519999999","16.1060108"
20877871,"Gasilski Dom Trgovišče",802043,"Trgovišče 31, 2274 Velika Nedelja","","46.4135564","16.0944094"
20877880,"Bombekova hiša",802044,"Velika Nedelja 10, 2274 Velika Nedelja","","46.4206291","16.1126306"
20878215,"Pri Vesenjak Mariji",802045,"Vičanci 10, 2274 Velika Nedelja ","","46.44101","16.0772762"
20877995,"Gasilski dom Cvetkovci",802046,"Cvetkovci 10c, 2273 Podgorci","","46.4116008","16.0591974"
20877898,"Vaški dom Osluševci",802047,"Osluševci 20, 2273 Podgorci","","46.4094016","16.044107"
20877901,"Krajevna skupnost Podgorci",802048,"Podgorci 23b, 2273 Podgorci ","","46.427409","16.057221"
20878223,"Gasilski Dom Bresnica",802049,"Bresnica 19, 2273 Podgorci","","46.4356624","16.0386622"
20877910,"Pri Albinu Megla",802050,"Strjanci 19, 2273 Podgorci","","46.4420199","16.0526193"
19346064,"Gasilski dom Cezanjevci",803001,"Cezanjevci 46a, 9240 Ljutomer","","46.5196799","16.1495366"
19346072,"Gasilski dom Vogričevci",803002,"Vogričevci 13a, 9240 Ljutomer","","46.5180343","16.1137512"
19346099,"Gasilski dom Cven",803003,"Cven 49a, 9240 Ljutomer","","46.5428432","16.2203792"
19346102,"Gasilski dom Mota",803004,"Mota 16b, 9240 Ljutomer","","46.5193583","16.197814"
19346129,"Gasilski dom Spodnje Krapje",803005,"Krapje 43, 9241 Veržej","","46.5597341","16.2059231"
19346137,"Gasilski dom Šalinci",803006,"Šalinci 29, 9242 Križevci pri Ljutomeru","","46.5520485","16.1787721"
19346145,"Kulturni dom Križevci",803007,"Križevci 11, 9242 Križevci pri Ljutomeru","","46.56568850000001","16.1369652"
19346161,"Vaško gasilski dom Stara Nova vas",803008,"Stara Nova vas 27a, 9242 Križevci pri Ljutomeru","","46.5814162","16.1205345"
19346170,"Gasilski dom Bučečovci",803009,"Bučečovci 19, 9242 Križevci pri Ljutomeru","","46.5859087","16.1059879"
19346188,"Gasilski dom Vučja vas",803010,"Vučja vas 2, 9242 Križevci pri Ljutomeru","","46.5955069","16.1042516"
19346200,"SKZ Ljutomer-Križevci",803011,"Ulica Rada Pušenjaka 8, 9240 Ljutomer","","46.5295704","16.184597"
19346218,"Gasilski dom Lukavci",803012,"Lukavci 8, 9242 Križevci pri Ljutomeru","","46.542996","16.1497007"
19346447,"Dom kulture",803013,"Prešernova ulica 20, 9240 Ljutomer","","46.5206036","16.1950794"
19346455,"Gimnazija Frana Miklošiča Ljutomer",803014,"Prešernova ulica 34, 9240 Ljutomer","","46.522355","16.1952411"
19346463,"Dom upokojencev ",803015,"Ormoška cesta 33, 9240 Ljutomer","","46.51580509999999","16.2024927"
19346234,"Vaško gasilski dom Babinci",803016,"Babinci 20, 9240 Ljutomer","","46.5404331","16.1830082"
19346242,"Gasilski dom Spodnji Kamenščak",803017,"Spodnji Kamenščak 35f, 9240 Ljutomer","","46.5146202","16.1715811"
19346269,"Prostori bivše KS",803018,"Logarovci 22, 9242 Križevci pri Ljutomeru","","46.54957270000001","16.1111034"
19346285,"Kulturni dom Mala Nedelja",803019,"Mala Nedelja 21, 9243 Mala Nedelja","","46.522943","16.0531283"
19346293,"Hotel Bioterme Mala Nedelja",803020,"Moravci v Slovenskih goricah 34/b, 9243 Mala Nedelja","","46.5225347","16.0524932"
19346315,"Gasilski dom Radoslavci",803021,"Radoslavci 15c,9243 Mala Nedelja","","46.5240302","16.0987094"
19346331,"Dom kulture Razkrižje",803023,"Šafarsko 42, 9240 Ljutomer","","46.5198085","16.2838112"
19346340,"Okrepčevalnica Marinka",803024,"Veščica 5, 9240 Ljutomer","","46.51908479999999","16.1893216"
19346358,"Gasilski dom Mekotnjak ",803025,"Mekotnjak 29, 9240 Ljutomer","","46.5053855","16.1440572"
19346366,"Osnovna šola Stročja vas",803026,"Stročja vas 101, 9240 Ljutomer","","46.5086844","16.2240355"
19346374,"Gasilski dom Pristava",803027,"Pristava 30d, 9240 Ljutomer","","46.5253387","16.2387984"
19346382,"Gasilski dom Podgradje",803028,"Podgradje 17, 9240 Ljutomer","","46.5067597","16.2139137"
19346404,"Prostori občine Veržej",803029,"Ulica bratstva in enotnosti 8, 9241 Veržej","","46.5803591","16.1647368"
19346412,"Gasilski dom Radomerje",803030,"Radomerje 2, 9240 Ljutomer","","46.502665","16.1853712"
19447952,"Vaško-gasilski dom Cankova",804001,"Cankova 30a, 9261 Cankova","","46.71823699999999","16.0197222"
19448835,"Vaško-gasilski dom Domajinci",804002,"Domajinci 19a, 9261 Cankova","","46.7385988","16.04338"
19447979,"Vaško-gasilski dom Gerlinci",804003,"Gerlinci 26, 9261 Cankova","","46.7614415","16.0059843"
19448843,"Vaško-gasilski dom Korovci",804004,"Korovci 25, 9261 Cankova","","46.72891689999999","16.0037268"
19447987,"Vaško-gasilski dom Krašči",804005,"Krašči 69, 9261 Cankova","","46.7496828","16.0299213"
19448614,"Vaško-gasilski dom Gornji Črnci",804006,"Gornji Črnci 11, 9261 Cankova","","46.7376182","16.0239555"
19448851,"Vaško-gasilski dom Skakovci",804007,"Skakovci 47, 9261 Cankova","","46.706888","16.0493592"
19447995,"Vaško-kulturni dom Topolovci",804008,,"","46.731008","16.043483"
19448002,"Vaško-gasilski dom Tišina",804009,"Tišina 47, 9251 Tišina","","46.6511382","16.0834627"
19448860,"Vaško-gasilski dom Borejci ",804010,"Borejci 49, 9251 Tišina","","46.6805259","16.0987735"
19448029,"Športno rekreacijski center Gradišče",804011,,"","45.843232","14.57505"
19448878,"Vaško-gasilski dom Murski Črnci",804012,"Murski Črnci 43, 9251 Tišina","","46.6368708","16.1138434"
19449483,"Vaško-gasilski dom Petanjci",804013,"Petanjci 65, 9251 Tišina","","46.64943","16.0664828"
19448622,"Vaško-gasilski dom Rankovci",804014,"Rankovci 33, 9251 Tišina","","46.67250199999999","16.0846319"
19448037,"Vaško-gasilski dom Tropovci",804015,"Kolesarska ulica 64, 9251 Tišina","","46.6485448","16.0962816"
19448886,"Vaško-gasilski dom Vanča vas",804016,"Vanča vas 43b, 9251 Tišina","","46.6702476","16.0916191"
19448045,"Vaško-gasilski dom Gederovci",804017,"Gederovci 30, 9251 Tišina","","46.6820118","16.0502398"
19448894,"Vaško-gasilski dom Krajna",804018,"Krajna 25, 9251 Tišina","","46.6843092","16.0578167"
